<NUMBER OF ZONES> 3061										
<NUMBER OF NODES> 55559											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 57002											
<END OF METADATA>


Init node	Term node		Length	Free Flow Time	B	Power	Speed limit	Toll	Type	Cost
26257	26423	600	0.27754	0.00711641	0.15	4	39	0	1	0
26257	40738	900	0.85619	0.01585537	0.15	4	54	0	1	0
26258	25279	900	1.49863	0.027752407	0.15	4	54	0	1	0
26258	26361	600	0.22263	0.005708462	0.15	4	39	0	1	0
26258	26362	900	0.68132	0.012617037	0.15	4	54	0	1	0
26259	3401	900	1.64362	0.0328724	0.15	4	50	0	1	0
26259	19389	600	1.45745	0.037370513	0.15	4	39	0	1	0
26259	26275	900	1.00232	0.0200464	0.15	4	50	0	1	0
26259	40648	900	0.48342	0.0096684	0.15	4	50	0	1	0
26260	25291	900	4.03489	0.074720185	0.15	4	54	0	1	0
26260	40272	900	0.16971	0.003142778	0.15	4	54	0	1	0
26260	40274	900	1.73743	0.03217463	0.15	4	54	0	1	0
26261	26268	900	1.01807	0.018853148	0.15	4	54	0	1	0
26261	54690	900	0.49264	0.009122963	0.15	4	54	0	1	0
26262	26263	900	3.2234	0.059692593	0.15	4	54	0	1	0
26262	26281	900	0.83014	0.015372963	0.15	4	54	0	1	0
26262	26314	900	0.11627	0.002153148	0.15	4	54	0	1	0
26263	26262	900	3.2234	0.059692593	0.15	4	54	0	1	0
26263	26377	900	0.66849	0.012379444	0.15	4	54	0	1	0
26263	26387	600	0.13469	0.00345359	0.15	4	39	0	1	0
26264	26283	900	0.77434	0.01433963	0.15	4	54	0	1	0
26264	40657	900	0.51082	0.00945963	0.15	4	54	0	1	0
26264	40658	900	0.53133	0.009839444	0.15	4	54	0	1	0
26264	40659	900	1.1105	0.020564815	0.15	4	54	0	1	0
26265	26375	900	0.53998	0.0107996	0.15	4	50	0	1	0
26265	40659	900	1.1105	0.020564815	0.15	4	54	0	1	0
26265	40660	900	0.78562	0.014548519	0.15	4	54	0	1	0
26266	26267	900	3.40657	0.06308463	0.15	4	54	0	1	0
26266	40654	900	0.98766	0.01829	0.15	4	54	0	1	0
26266	40657	900	0.51082	0.00945963	0.15	4	54	0	1	0
26267	26266	900	3.40657	0.06308463	0.15	4	54	0	1	0
26267	26365	900	0.80736	0.0161472	0.15	4	50	0	1	0
26267	26390	900	0.26531	0.004913148	0.15	4	54	0	1	0
26268	26261	900	1.01807	0.018853148	0.15	4	54	0	1	0
26268	40654	900	1.27456	0.023602963	0.15	4	54	0	1	0
26268	40655	900	0.96407	0.017853148	0.15	4	54	0	1	0
26268	40656	900	0.4191	0.007761111	0.15	4	54	0	1	0
26269	26278	900	0.2901	0.005372222	0.15	4	54	0	1	0
26269	54686	900	1.24984	0.023145185	0.15	4	54	0	1	0
26269	54692	900	1.26469	0.023420185	0.15	4	54	0	1	0
26270	949	99999	0.59538	0.022899231	0.15	4	26	0	1	0
26270	3328	900	1.02073	0.018902407	0.15	4	54	0	1	0
26270	40655	900	2.41577	0.044736481	0.15	4	54	0	1	0
26271	26272	900	1.72669	0.031975741	0.15	4	54	0	1	0
26271	26347	900	0.43722	0.008096667	0.15	4	54	0	1	0
26271	40651	900	1.70398	0.031555185	0.15	4	54	0	1	0
26272	26256	900	2.01513	0.037317222	0.15	4	54	0	1	0
26272	26271	900	1.72669	0.031975741	0.15	4	54	0	1	0
26272	26348	900	2.4081	0.044594444	0.15	4	54	0	1	0
26272	40737	900	0.99787	0.018479074	0.15	4	54	0	1	0
26273	26411	900	1.0922	0.020225926	0.15	4	54	0	1	0
26273	26412	600	0.58172	0.014915897	0.15	4	39	0	1	0
26273	40651	900	0.33719	0.006244259	0.15	4	54	0	1	0
26273	52339	600	0.16884	0.004329231	0.15	4	39	0	1	0
26274	26408	900	2.02504	0.037500741	0.15	4	54	0	1	0
26274	26426	600	0.34599	0.008871538	0.15	4	39	0	1	0
26274	40737	900	0.99787	0.018479074	0.15	4	54	0	1	0
26275	3329	900	1.38638	0.025673704	0.15	4	54	0	1	0
26275	26259	900	1.00232	0.0200464	0.15	4	50	0	1	0
26275	54685	900	0.92409	0.017112778	0.15	4	54	0	1	0
26276	26277	600	0.15213	0.003900769	0.15	4	39	0	1	0
26276	26385	600	0.51351	0.013166923	0.15	4	39	0	1	0
26277	26276	600	0.15213	0.003900769	0.15	4	39	0	1	0
26277	26317	600	0.7726	0.019810256	0.15	4	39	0	1	0
26278	26269	900	0.2901	0.005372222	0.15	4	54	0	1	0
26278	26346	600	0.70078	0.017968718	0.15	4	39	0	1	0
26278	40650	900	1.00255	0.018565741	0.15	4	54	0	1	0
26279	26414	900	0.57281	0.010607593	0.15	4	54	0	1	0
26279	40649	900	1.16911	0.021650185	0.15	4	54	0	1	0
26279	54682	900	0.50159	0.009288704	0.15	4	54	0	1	0
26279	54684	900	0.99836	0.018488148	0.15	4	54	0	1	0
26280	40269	900	0.81064	0.015011852	0.15	4	54	0	1	0
26280	40658	900	0.53133	0.009839444	0.15	4	54	0	1	0
26281	25348	900	0.57406	0.010630741	0.15	4	54	0	1	0
26281	26102	900	0.47654	0.008824815	0.15	4	54	0	1	0
26281	26262	900	0.83014	0.015372963	0.15	4	54	0	1	0
26281	26309	900	0.25198	0.0050396	0.15	4	50	0	1	0
26282	26309	900	0.25335	0.005067	0.15	4	50	0	1	0
26282	40266	900	0.44676	0.0089352	0.15	4	50	0	1	0
26282	40268	900	0.9861	0.019722	0.15	4	50	0	1	0
26283	26264	900	0.77434	0.01433963	0.15	4	54	0	1	0
26283	54701	900	1.37032	0.025376296	0.15	4	54	0	1	0
26284	26285	600	0.18836	0.004829744	0.15	4	39	0	1	0
26284	26308	600	0.03198	0.00082	0.15	4	39	0	1	0
26285	26284	600	0.18836	0.004829744	0.15	4	39	0	1	0
26285	26315	600	0.10928	0.002802051	0.15	4	39	0	1	0
26286	25312	900	0.48561	0.008992778	0.15	4	54	0	1	0
26286	26293	600	0.12714	0.00326	0.15	4	39	0	1	0
26286	40268	900	0.76332	0.0152664	0.15	4	50	0	1	0
26287	26288	600	0.14265	0.003657692	0.15	4	39	0	1	0
26287	26296	600	0.26687	0.006842821	0.15	4	39	0	1	0
26288	318	99999	2.06278	0.079337692	0.15	4	26	0	1	0
26288	26287	600	0.14265	0.003657692	0.15	4	39	0	1	0
26288	26290	600	0.51674	0.013249744	0.15	4	39	0	1	0
26289	25322	600	0.69596	0.017845128	0.15	4	39	0	1	0
26289	26290	600	0.50009	0.012822821	0.15	4	39	0	1	0
26290	26288	600	0.51674	0.013249744	0.15	4	39	0	1	0
26290	26289	600	0.50009	0.012822821	0.15	4	39	0	1	0
26290	26291	600	0.14545	0.003729487	0.15	4	39	0	1	0
26291	323	99999	0.42217	0.016237308	0.15	4	26	0	1	0
26291	26290	600	0.14545	0.003729487	0.15	4	39	0	1	0
26291	26292	600	0.16048	0.004114872	0.15	4	39	0	1	0
26292	319	99999	1.92309	0.073965	0.15	4	26	0	1	0
26292	26291	600	0.16048	0.004114872	0.15	4	39	0	1	0
26292	26293	600	0.096	0.002461538	0.15	4	39	0	1	0
26293	26286	600	0.12714	0.00326	0.15	4	39	0	1	0
26293	26292	600	0.096	0.002461538	0.15	4	39	0	1	0
26294	25348	600	0.13391	0.00343359	0.15	4	39	0	1	0
26294	26297	600	0.10051	0.002577179	0.15	4	39	0	1	0
26295	26296	600	0.24192	0.006203077	0.15	4	39	0	1	0
26295	26297	600	0.07244	0.001857436	0.15	4	39	0	1	0
26296	323	99999	0.53839	0.020707308	0.15	4	26	0	1	0
26296	26287	600	0.26687	0.006842821	0.15	4	39	0	1	0
26296	26295	600	0.24192	0.006203077	0.15	4	39	0	1	0
26297	26294	600	0.10051	0.002577179	0.15	4	39	0	1	0
26297	26295	600	0.07244	0.001857436	0.15	4	39	0	1	0
26298	26299	600	0.08674	0.002224103	0.15	4	39	0	1	0
26298	26303	600	0.10824	0.002775385	0.15	4	39	0	1	0
26299	26298	600	0.08674	0.002224103	0.15	4	39	0	1	0
26299	26306	600	0.00423	0.000108462	0.15	4	39	0	1	0
26300	26301	600	0.13651	0.003500256	0.15	4	39	0	1	0
26300	26303	600	0.03364	0.000862564	0.15	4	39	0	1	0
26301	338	99999	0.5657	0.021757692	0.15	4	26	0	1	0
26301	26300	600	0.13651	0.003500256	0.15	4	39	0	1	0
26301	26302	600	0.09344	0.002395897	0.15	4	39	0	1	0
26302	25348	600	0.08467	0.002171026	0.15	4	39	0	1	0
26302	26301	600	0.09344	0.002395897	0.15	4	39	0	1	0
26303	26298	600	0.10824	0.002775385	0.15	4	39	0	1	0
26303	26300	600	0.03364	0.000862564	0.15	4	39	0	1	0
26304	26305	600	0.13955	0.003578205	0.15	4	39	0	1	0
26304	26307	600	0.00427	0.000109487	0.15	4	39	0	1	0
26305	26304	600	0.13955	0.003578205	0.15	4	39	0	1	0
26305	26308	600	0.03001	0.000769487	0.15	4	39	0	1	0
26306	26102	600	0.01301	0.00033359	0.15	4	39	0	1	0
26306	26299	600	0.00423	0.000108462	0.15	4	39	0	1	0
26307	26102	600	0.00861	0.000220769	0.15	4	39	0	1	0
26307	26304	600	0.00427	0.000109487	0.15	4	39	0	1	0
26308	26284	600	0.03198	0.00082	0.15	4	39	0	1	0
26308	26305	600	0.03001	0.000769487	0.15	4	39	0	1	0
26309	324	99999	0.41657	0.016021923	0.15	4	26	0	1	0
26309	26281	900	0.25198	0.0050396	0.15	4	50	0	1	0
26309	26282	900	0.25335	0.005067	0.15	4	50	0	1	0
26310	332	99999	0.41551	0.015981154	0.15	4	26	0	1	0
26310	26311	600	0.7922	0.020312821	0.15	4	39	0	1	0
26310	26318	600	0.31547	0.008088974	0.15	4	39	0	1	0
26311	26310	600	0.7922	0.020312821	0.15	4	39	0	1	0
26311	26313	600	0.12365	0.003170513	0.15	4	39	0	1	0
26312	26314	900	0.58491	0.010831667	0.15	4	54	0	1	0
26312	26315	600	0.24229	0.006212564	0.15	4	39	0	1	0
26312	54703	900	0.50604	0.009371111	0.15	4	54	0	1	0
26313	26311	600	0.12365	0.003170513	0.15	4	39	0	1	0
26313	26316	600	0.12879	0.003302308	0.15	4	39	0	1	0
26314	26262	900	0.11627	0.002153148	0.15	4	54	0	1	0
26314	26312	900	0.58491	0.010831667	0.15	4	54	0	1	0
26314	26316	600	0.14744	0.003780513	0.15	4	39	0	1	0
26315	336	99999	0.62693	0.024112692	0.15	4	26	0	1	0
26315	337	99999	0.30423	0.011701154	0.15	4	26	0	1	0
26315	26285	600	0.10928	0.002802051	0.15	4	39	0	1	0
26315	26312	600	0.24229	0.006212564	0.15	4	39	0	1	0
26316	26313	600	0.12879	0.003302308	0.15	4	39	0	1	0
26316	26314	600	0.14744	0.003780513	0.15	4	39	0	1	0
26317	331	99999	0.65376	0.025144615	0.15	4	26	0	1	0
26317	26277	600	0.7726	0.019810256	0.15	4	39	0	1	0
26317	26318	600	0.54002	0.013846667	0.15	4	39	0	1	0
26318	333	99999	0.85475	0.032875	0.15	4	26	0	1	0
26318	26310	600	0.31547	0.008088974	0.15	4	39	0	1	0
26318	26317	600	0.54002	0.013846667	0.15	4	39	0	1	0
26319	26320	900	0.99681	0.018807736	0.15	4	53	0	1	0
26319	26321	900	1.14652	0.0229304	0.15	4	50	0	1	0
26319	26341	900	0.18248	0.003443019	0.15	4	53	0	1	0
26320	26319	900	0.99681	0.018807736	0.15	4	53	0	1	0
26320	54693	900	0.44987	0.008330926	0.15	4	54	0	1	0
26321	2635	99999	0.46997	0.018075769	0.15	4	26	0	1	0
26321	26319	900	1.14652	0.0229304	0.15	4	50	0	1	0
26321	26322	900	0.62296	0.0124592	0.15	4	50	0	1	0
26322	26321	900	0.62296	0.0124592	0.15	4	50	0	1	0
26322	26348	900	0.3171	0.006342	0.15	4	50	0	1	0
26323	25306	900	0.16383	0.003033889	0.15	4	54	0	1	0
26323	40272	900	0.21556	0.003991852	0.15	4	54	0	1	0
26323	54689	900	3.5009	0.064831481	0.15	4	54	0	1	0
26324	54691	900	0.01616	0.000299259	0.15	4	54	0	1	0
26324	54692	900	0.62476	0.01156963	0.15	4	54	0	1	0
26325	938	99999	1.03673	0.039874231	0.15	4	26	0	1	0
26325	26326	600	1.3301	0.034105128	0.15	4	39	0	1	0
26325	26346	600	0.49836	0.012778462	0.15	4	39	0	1	0
26326	26325	600	1.3301	0.034105128	0.15	4	39	0	1	0
26326	26347	600	0.27837	0.007137692	0.15	4	39	0	1	0
26327	26328	600	0.26063	0.006682821	0.15	4	39	0	1	0
26327	26343	600	0.39186	0.010047692	0.15	4	39	0	1	0
26328	26327	600	0.26063	0.006682821	0.15	4	39	0	1	0
26328	26339	600	0.52328	0.013417436	0.15	4	39	0	1	0
26329	26330	600	1.65563	0.042452051	0.15	4	39	0	1	0
26329	26338	600	0.83546	0.021422051	0.15	4	39	0	1	0
26330	294	99999	0.96196	0.036998462	0.15	4	26	0	1	0
26330	26329	600	1.65563	0.042452051	0.15	4	39	0	1	0
26330	26333	600	0.4641	0.0119	0.15	4	39	0	1	0
26331	26332	600	0.33138	0.008496923	0.15	4	39	0	1	0
26331	26336	600	0.1101	0.002823077	0.15	4	39	0	1	0
26332	293	99999	0.92385	0.035532692	0.15	4	26	0	1	0
26332	26331	600	0.33138	0.008496923	0.15	4	39	0	1	0
26332	26333	600	0.30866	0.007914359	0.15	4	39	0	1	0
26333	26330	600	0.4641	0.0119	0.15	4	39	0	1	0
26333	26332	600	0.30866	0.007914359	0.15	4	39	0	1	0
26334	26335	600	0.2235	0.005730769	0.15	4	39	0	1	0
26334	26336	600	0.15915	0.004080769	0.15	4	39	0	1	0
26335	293	99999	0.84056	0.032329231	0.15	4	26	0	1	0
26335	25306	600	0.15249	0.00391	0.15	4	39	0	1	0
26335	26334	600	0.2235	0.005730769	0.15	4	39	0	1	0
26336	26331	600	0.1101	0.002823077	0.15	4	39	0	1	0
26336	26334	600	0.15915	0.004080769	0.15	4	39	0	1	0
26337	26338	600	0.23293	0.005972564	0.15	4	39	0	1	0
26337	26339	600	0.27261	0.00699	0.15	4	39	0	1	0
26338	2634	99999	0.33534	0.012897692	0.15	4	26	0	1	0
26338	26329	600	0.83546	0.021422051	0.15	4	39	0	1	0
26338	26337	600	0.23293	0.005972564	0.15	4	39	0	1	0
26339	26328	600	0.52328	0.013417436	0.15	4	39	0	1	0
26339	26337	600	0.27261	0.00699	0.15	4	39	0	1	0
26340	25315	900	1.20704	0.0241408	0.15	4	50	0	1	0
26340	26341	900	0.09457	0.0018914	0.15	4	50	0	1	0
26340	26344	600	0.18065	0.004632051	0.15	4	39	0	1	0
26341	25317	900	2.05332	0.038741887	0.15	4	53	0	1	0
26341	26319	900	0.18248	0.003443019	0.15	4	53	0	1	0
26341	26340	900	0.09457	0.0018914	0.15	4	50	0	1	0
26342	26343	600	0.25132	0.006444103	0.15	4	39	0	1	0
26342	26345	600	0.04145	0.001062821	0.15	4	39	0	1	0
26343	26327	600	0.39186	0.010047692	0.15	4	39	0	1	0
26343	26342	600	0.25132	0.006444103	0.15	4	39	0	1	0
26344	2636	99999	0.3292	0.012661538	0.15	4	26	0	1	0
26344	26340	600	0.18065	0.004632051	0.15	4	39	0	1	0
26344	26345	600	0.11392	0.002921026	0.15	4	39	0	1	0
26345	26342	600	0.04145	0.001062821	0.15	4	39	0	1	0
26345	26344	600	0.11392	0.002921026	0.15	4	39	0	1	0
26346	937	99999	1.27949	0.049211154	0.15	4	26	0	1	0
26346	26278	600	0.70078	0.017968718	0.15	4	39	0	1	0
26346	26325	600	0.49836	0.012778462	0.15	4	39	0	1	0
26347	26271	900	0.43722	0.008096667	0.15	4	54	0	1	0
26347	26326	600	0.27837	0.007137692	0.15	4	39	0	1	0
26347	40739	900	1.0097	0.018698148	0.15	4	54	0	1	0
26348	26272	900	2.4081	0.044594444	0.15	4	54	0	1	0
26348	26322	900	0.3171	0.006342	0.15	4	50	0	1	0
26348	26351	600	0.50392	0.012921026	0.15	4	39	0	1	0
26349	26350	600	0.92346	0.023678462	0.15	4	39	0	1	0
26349	26352	600	0.42922	0.011005641	0.15	4	39	0	1	0
26350	905	99999	0.42406	0.01631	0.15	4	26	0	1	0
26350	26349	600	0.92346	0.023678462	0.15	4	39	0	1	0
26350	26358	600	0.31293	0.008023846	0.15	4	39	0	1	0
26351	26348	600	0.50392	0.012921026	0.15	4	39	0	1	0
26351	26353	600	0.1472	0.003774359	0.15	4	39	0	1	0
26352	905	99999	0.87876	0.033798462	0.15	4	26	0	1	0
26352	26349	600	0.42922	0.011005641	0.15	4	39	0	1	0
26352	26355	600	0.62278	0.015968718	0.15	4	39	0	1	0
26353	26351	600	0.1472	0.003774359	0.15	4	39	0	1	0
26353	26354	600	0.21593	0.005536667	0.15	4	39	0	1	0
26354	906	99999	1.15296	0.044344615	0.15	4	26	0	1	0
26354	26353	600	0.21593	0.005536667	0.15	4	39	0	1	0
26354	26355	600	0.16703	0.004282821	0.15	4	39	0	1	0
26355	26352	600	0.62278	0.015968718	0.15	4	39	0	1	0
26355	26354	600	0.16703	0.004282821	0.15	4	39	0	1	0
26356	26357	900	0.12847	0.002379074	0.15	4	54	0	1	0
26356	26359	900	0.08049	0.001490556	0.15	4	54	0	1	0
26357	26256	900	0.91021	0.016855741	0.15	4	54	0	1	0
26357	26356	900	0.12847	0.002379074	0.15	4	54	0	1	0
26357	26358	600	0.20147	0.005165897	0.15	4	39	0	1	0
26357	26362	900	0.09378	0.001736667	0.15	4	54	0	1	0
26358	26350	600	0.31293	0.008023846	0.15	4	39	0	1	0
26358	26357	600	0.20147	0.005165897	0.15	4	39	0	1	0
26359	25121	900	0.07522	0.001392963	0.15	4	54	0	1	0
26359	26356	900	0.08049	0.001490556	0.15	4	54	0	1	0
26359	26360	600	0.06628	0.001699487	0.15	4	39	0	1	0
26360	25275	600	0.07392	0.001895385	0.15	4	39	0	1	0
26360	26359	600	0.06628	0.001699487	0.15	4	39	0	1	0
26361	904	99999	0.33589	0.012918846	0.15	4	26	0	1	0
26361	26256	600	0.26473	0.006787949	0.15	4	39	0	1	0
26361	26258	600	0.22263	0.005708462	0.15	4	39	0	1	0
26362	26258	900	0.68132	0.012617037	0.15	4	54	0	1	0
26362	26357	900	0.09378	0.001736667	0.15	4	54	0	1	0
26362	26363	600	0.03676	0.000942564	0.15	4	39	0	1	0
26363	25237	600	0.05411	0.001387436	0.15	4	39	0	1	0
26363	26362	600	0.03676	0.000942564	0.15	4	39	0	1	0
26364	26365	900	1.69171	0.0338342	0.15	4	50	0	1	0
26364	26366	900	1.72455	0.031936111	0.15	4	54	0	1	0
26364	40660	900	0.78562	0.014548519	0.15	4	54	0	1	0
26365	948	99999	0.21444	0.008247692	0.15	4	26	0	1	0
26365	26267	900	0.80736	0.0161472	0.15	4	50	0	1	0
26365	26364	900	1.69171	0.0338342	0.15	4	50	0	1	0
26366	26364	900	1.72455	0.031936111	0.15	4	54	0	1	0
26366	26371	600	0.79552	0.020397949	0.15	4	39	0	1	0
26366	26392	900	0.08528	0.001579259	0.15	4	54	0	1	0
26366	26399	600	0.62336	0.01598359	0.15	4	39	0	1	0
26367	3327	900	0.47745	0.008841667	0.15	4	54	0	1	0
26367	26368	900	1.22685	0.024537	0.15	4	50	0	1	0
26367	26390	900	0.47609	0.008816481	0.15	4	54	0	1	0
26368	959	99999	0.73506	0.028271538	0.15	4	26	0	1	0
26368	3385	900	1.17511	0.0235022	0.15	4	50	0	1	0
26368	26367	900	1.22685	0.024537	0.15	4	50	0	1	0
26369	26370	900	1.47171	0.027253889	0.15	4	54	0	1	0
26369	26376	900	0.5379	0.009961111	0.15	4	54	0	1	0
26369	26388	900	0.45994	0.008517407	0.15	4	54	0	1	0
26370	26369	900	1.47171	0.027253889	0.15	4	54	0	1	0
26370	26394	900	0.74889	0.0149778	0.15	4	50	0	1	0
26370	26399	600	0.54076	0.013865641	0.15	4	39	0	1	0
26370	40262	900	0.2695	0.004990741	0.15	4	54	0	1	0
26371	374	99999	0.3319	0.012765385	0.15	4	26	0	1	0
26371	26366	600	0.79552	0.020397949	0.15	4	39	0	1	0
26371	26372	550	1.7455	0.049871429	0.15	4	35	0	1	0
26372	960	99999	0.64527	0.024818077	0.15	4	26	0	1	0
26372	3477	550	0.88273	0.025220857	0.15	4	35	0	1	0
26372	26371	550	1.7455	0.049871429	0.15	4	35	0	1	0
26373	26374	600	0.30419	0.007799744	0.15	4	39	0	1	0
26373	26389	600	0.15835	0.004060256	0.15	4	39	0	1	0
26374	371	99999	0.38592	0.014843077	0.15	4	26	0	1	0
26374	26373	600	0.30419	0.007799744	0.15	4	39	0	1	0
26374	26398	600	0.27494	0.007049744	0.15	4	39	0	1	0
26375	326	99999	1.15629	0.044472692	0.15	4	26	0	1	0
26375	373	99999	0.92861	0.035715769	0.15	4	26	0	1	0
26375	26265	900	0.53998	0.0107996	0.15	4	50	0	1	0
26375	26376	900	2.30478	0.0460956	0.15	4	50	0	1	0
26376	26369	900	0.5379	0.009961111	0.15	4	54	0	1	0
26376	26375	900	2.30478	0.0460956	0.15	4	50	0	1	0
26376	26377	900	1.43179	0.02651463	0.15	4	54	0	1	0
26377	326	99999	1.35476	0.052106154	0.15	4	26	0	1	0
26377	26263	900	0.66849	0.012379444	0.15	4	54	0	1	0
26377	26376	900	1.43179	0.02651463	0.15	4	54	0	1	0
26378	26047	900	0.81115	0.016223	0.15	4	50	0	1	0
26378	26381	600	0.2126	0.005451282	0.15	4	39	0	1	0
26378	26388	900	1.65191	0.0330382	0.15	4	50	0	1	0
26379	26380	600	0.10745	0.002755128	0.15	4	39	0	1	0
26379	26387	600	0.09044	0.002318974	0.15	4	39	0	1	0
26380	327	99999	1.22326	0.047048462	0.15	4	26	0	1	0
26380	26379	600	0.10745	0.002755128	0.15	4	39	0	1	0
26380	26386	600	0.5181	0.013284615	0.15	4	39	0	1	0
26381	26378	600	0.2126	0.005451282	0.15	4	39	0	1	0
26381	26384	600	0.15477	0.003968462	0.15	4	39	0	1	0
26382	26383	600	0.32146	0.008242564	0.15	4	39	0	1	0
26382	26386	600	0.33967	0.008709487	0.15	4	39	0	1	0
26383	327	99999	0.78857	0.030329615	0.15	4	26	0	1	0
26383	26382	600	0.32146	0.008242564	0.15	4	39	0	1	0
26383	26384	600	0.43391	0.011125897	0.15	4	39	0	1	0
26384	330	99999	0.63281	0.024338846	0.15	4	26	0	1	0
26384	26381	600	0.15477	0.003968462	0.15	4	39	0	1	0
26384	26383	600	0.43391	0.011125897	0.15	4	39	0	1	0
26385	331	99999	0.71953	0.027674231	0.15	4	26	0	1	0
26385	26276	600	0.51351	0.013166923	0.15	4	39	0	1	0
26385	26386	600	0.52726	0.013519487	0.15	4	39	0	1	0
26386	26380	600	0.5181	0.013284615	0.15	4	39	0	1	0
26386	26382	600	0.33967	0.008709487	0.15	4	39	0	1	0
26386	26385	600	0.52726	0.013519487	0.15	4	39	0	1	0
26387	26263	600	0.13469	0.00345359	0.15	4	39	0	1	0
26387	26379	600	0.09044	0.002318974	0.15	4	39	0	1	0
26388	26048	900	1.45263	0.026900556	0.15	4	54	0	1	0
26388	26369	900	0.45994	0.008517407	0.15	4	54	0	1	0
26388	26378	900	1.65191	0.0330382	0.15	4	50	0	1	0
26388	26389	600	0.20825	0.005339744	0.15	4	39	0	1	0
26389	26373	600	0.15835	0.004060256	0.15	4	39	0	1	0
26389	26388	600	0.20825	0.005339744	0.15	4	39	0	1	0
26390	26267	900	0.26531	0.004913148	0.15	4	54	0	1	0
26390	26367	900	0.47609	0.008816481	0.15	4	54	0	1	0
26391	26028	900	0.32154	0.005954444	0.15	4	54	0	1	0
26391	26030	850	0.6725	0.015284091	0.15	4	44	0	1	0
26392	26366	900	0.08528	0.001579259	0.15	4	54	0	1	0
26392	26393	900	1.49924	0.027763704	0.15	4	54	0	1	0
26393	26392	900	1.49924	0.027763704	0.15	4	54	0	1	0
26393	26397	600	0.6559	0.022617241	0.15	4	29	0	1	0
26393	26400	900	0.41391	0.007665	0.15	4	54	0	1	0
26394	26370	900	0.74889	0.0149778	0.15	4	50	0	1	0
26394	26396	850	1.86282	0.050346486	0.15	4	37	0	1	0
26394	26398	600	0.33189	0.00851	0.15	4	39	0	1	0
26394	50971	600	0.09304	0.002385641	0.15	4	39	0	1	0
26395	26028	900	1.3945	0.025824074	0.15	4	54	0	1	0
26395	26397	600	0.95226	0.032836552	0.15	4	29	0	1	0
26395	40262	900	0.34318	0.006355185	0.15	4	54	0	1	0
26396	369	99999	0.7946	0.030561538	0.15	4	26	0	1	0
26396	26394	850	1.86282	0.050346486	0.15	4	37	0	1	0
26396	54886	850	0.38315	0.008707955	0.15	4	44	0	1	0
26397	375	99999	0.79805	0.030694231	0.15	4	26	0	1	0
26397	26393	600	0.6559	0.022617241	0.15	4	29	0	1	0
26397	26395	600	0.95226	0.032836552	0.15	4	29	0	1	0
26398	26374	600	0.27494	0.007049744	0.15	4	39	0	1	0
26398	26394	600	0.33189	0.00851	0.15	4	39	0	1	0
26399	372	99999	0.84925	0.032663462	0.15	4	26	0	1	0
26399	26366	600	0.62336	0.01598359	0.15	4	39	0	1	0
26399	26370	600	0.54076	0.013865641	0.15	4	39	0	1	0
26400	26054	850	0.36181	0.008222955	0.15	4	44	0	1	0
26400	26393	900	0.41391	0.007665	0.15	4	54	0	1	0
26401	958	99999	0.26205	0.010078846	0.15	4	26	0	1	0
26401	3395	900	0.22128	0.0044256	0.15	4	50	0	1	0
26401	26402	900	0.47063	0.0094126	0.15	4	50	0	1	0
26402	3412	900	0.52665	0.010533	0.15	4	50	0	1	0
26402	3430	900	0.66109	0.0132218	0.15	4	50	0	1	0
26402	26401	900	0.47063	0.0094126	0.15	4	50	0	1	0
26403	3356	600	0.72741	0.025083103	0.15	4	29	0	1	0
26403	26427	900	0.56339	0.010433148	0.15	4	54	0	1	0
26403	40653	900	0.47578	0.008810741	0.15	4	54	0	1	0
26404	3356	900	0.53573	0.009920926	0.15	4	54	0	1	0
26404	26405	900	0.43926	0.0087852	0.15	4	50	0	1	0
26404	54683	900	0.0754	0.001396296	0.15	4	54	0	1	0
26405	3356	900	0.29199	0.005407222	0.15	4	54	0	1	0
26405	26404	900	0.43926	0.0087852	0.15	4	50	0	1	0
26405	26410	900	1.50637	0.027895741	0.15	4	54	0	1	0
26406	26407	600	0.16064	0.004118974	0.15	4	39	0	1	0
26406	26420	600	0.38887	0.009971026	0.15	4	39	0	1	0
26407	26406	600	0.16064	0.004118974	0.15	4	39	0	1	0
26407	26413	600	0.17306	0.004437436	0.15	4	39	0	1	0
26408	25128	900	0.99279	0.018385	0.15	4	54	0	1	0
26408	26274	900	2.02504	0.037500741	0.15	4	54	0	1	0
26408	26409	900	0.43632	0.00808	0.15	4	54	0	1	0
26409	26408	900	0.43632	0.00808	0.15	4	54	0	1	0
26409	26410	900	1.55703	0.028833889	0.15	4	54	0	1	0
26409	26443	600	0.2736	0.007015385	0.15	4	39	0	1	0
26410	26405	900	1.50637	0.027895741	0.15	4	54	0	1	0
26410	26409	900	1.55703	0.028833889	0.15	4	54	0	1	0
26410	26428	900	0.97092	0.01798	0.15	4	54	0	1	0
26411	26273	900	1.0922	0.020225926	0.15	4	54	0	1	0
26411	26414	900	0.57396	0.010628889	0.15	4	54	0	1	0
26411	40652	900	0.27822	0.005152222	0.15	4	54	0	1	0
26412	26273	600	0.58172	0.014915897	0.15	4	39	0	1	0
26412	26413	600	0.07828	0.002007179	0.15	4	39	0	1	0
26413	26407	600	0.17306	0.004437436	0.15	4	39	0	1	0
26413	26412	600	0.07828	0.002007179	0.15	4	39	0	1	0
26414	934	99999	0.46659	0.017945769	0.15	4	26	0	1	0
26414	26279	900	0.57281	0.010607593	0.15	4	54	0	1	0
